BLG 034-005,upstairs office middle: Rm 269 window,0,37.41647404,-122.2080356,1,BA000646128
BLG 034-006,downstairs office middle: copy Rm Rm 107,0,37.41651702,-122.2077268,1,BA00184040G
BLG 034-007,downstairs office middle: Rm 119 near window,0,37.41654599,-122.2079289,1,BA0064099Y
BLG 038-001,Trailer 216: N Bldg 26: inside next to door,0,37.417339,-122.206407,1,BA002009647
BLG 040-001,First floor common area: on display next to room R132,0,37.418779,-122.204689,0,
BLG 040-002,Rm 236A: SEM RGD#44,0,37.418841,-122.204458,0,
BLG 040-003,Rm 237 RHEED#1 RGD#42,0,37.418808,-122.204886,0,
BLG 040-004,Rm 237 RHEED#2 and UHVMV RGD#48:49,0,37.418829,-122.204676,0,
BLG 040A-001,Laser Lab: room 102: by control panel/work station,0,37.418394,-122.204810,0,
BLG 040A-002,Rm 120: RGD Room: inside at gas bottles (PVD System RGD#35),0,37.418390,-122.204444,0,
BLG 041-001,Room 238 C (Teresa Juarez) inner office,0,37.419275,-122.206100,0,
BLG 041-002,First floor: south wall. Room 1250: copy area: on partition,0,37.41934014,-122.2060954,0,
BLG 041-003,First floor: in break room: on top of fridge,1,37.41916281,-122.2062353,0,
BLG 041-004,Second floor South Wall Inside Room 2200 on partition next to cable guard,0,37.41935396,-122.2061487,0,
BLG 041-005,Second floor ouside East steps on fire pipes,0,37.41910533,-122.2060718,0,
BLG 042-001,Cafeteria: east corner: inside,0,37.419249,-122.204971,0,
BLG 044-001,KLY Test Lab: station 1,0,37.41883115,-122.2056547,1,BA00210050W
BLG 044-002,KLY Test Lab: station 2,0,37.4187177,-122.2055103,1,BA000292377
BLG 044-003,KLY Test Lab: station 3,0,37.41839224,-122.2056571,0,
BLG 044-004,KLY Test Lab: station 4,0,37.41861591,-122.2055962,1,BA00200552K
BLG 044-005,KLY Test Lab: station 5 operators station,0,37.4185957,-122.2060855,1,BA00042364B
BLG 044-006,KLY Test Lab: station 6,0,37.41874979,-122.2058675,1,BA00040415E
BLG 044-007,KLY Test Lab: station 7,0,37.41843663,-122.206002,1,BA00189289L
BLG 044-008,KLY Test Lab: station 8,0,37.41855123,-122.2060211,1,BA00157658Q
BLG 044-009,KLY Test Lab: station 9,0,37.41837631,-122.2057443,1,BA00118722A
BLG 044-010,KLY Test Lab: station 11,0,37.41844731,-122.2057841,0,
BLG 044-011,KLY Test Lab: station 13,0,37.41840784,-122.2056551,0,
BLG 044-012,KLY Test Lab: RF bunker BSOIC,0,37.41866098,-122.2059439,1,BA00116011T
BLG 044-013,KLY Test Lab: SW corner on electronics rack Test Stand 17 Control Panel,0,37.41859913,-122.2059131,0,
BLG 044-014,KLY Test Lab: PEP II test area Test Stand 18 control panel,0,37.41853869,-122.2056521,1,BA00128816Z
BLG 044-015,KLY Test Lab: room center: outside room 162,0,37.41852801,-122.2054664,1,BA00087684Q
BLG 044-016,KLY Test Lab: room center: inside room 156B,0,37.41878631,-122.2058351,1,BA000276280
BLG 044-017,KLY Test Lab: room center: inside room 158,0,37.41876138,-122.2057384,1,BA00016732C
BLG 044-018,ASTA Roof: on top rail overlooking Klystron test stand,0,37.41837194,-122.2058158,1,BA00075665U
BLG 044-019,ASTA Roof: on exhaust stack,0,37.41869719,-122.2056483,1,BA00064451A
BLG 044-020,KLY Test Lab: station 2a boundary: SW corner unistrut,0,37.41839463,-122.2056727,1,BA000364093
BLG 044-021,KLY Test Lab: station 2b: boundry: SE corner unistrut,0,37.41871673,-122.2058229,0,
BLG 044-022,KLY Test Lab: station 2c: boundry: NE corner: pipe,0,37.41847362,-122.2055364,0,
BLG 044-023,KLY Test Lab: station 5 boundary a,0,37.41868712,-122.2059844,0,
BLG 044-024,KLY Test Lab: station 5 boundary b,0,37.41877099,-122.2055509,0,
BLG 044-025,KLY Test Lab: station 5 boundary c,0,37.4187587,-122.2059821,1,BA00196259P
BLG 044-027,KLY Test Lab: station 6: North next to Klystron  b,0,37.41867287,-122.2056514,1,BA000752173
BLG 044-028,KLY Test Lab: station 6: South next to klystron a,0,37.41862999,-122.205485,0,
BLG 044-029,KLY Test Lab: station 7 boundary a,0,37.41837727,-122.2059024,1,BA000961229
BLG 044-030,KLY Test Lab: station 7 boundary b,0,37.41849105,-122.205945,0,
BLG 044-031,KLY Test Lab: station 7 boundary c,0,37.41874841,-122.2057153,1,BA000347627
BLG 044-032,KLY Test Lab: station 8: North next to Klystron b,0,37.41880177,-122.2058645,1,BA00118531F
BLG 044-033,KLY Test Lab: station 8: South next to klystron a,0,37.41868157,-122.2060996,0,
BLG 044-034,KLY Test Lab: station 9 boundary a,0,37.41854341,-122.2057838,0,
BLG 044-035,KLY Test Lab: station 9 boundary b,0,37.41856315,-122.2056109,0,
BLG 044-036,KLY Test Lab: station 9 boundary c,0,37.41876293,-122.2055386,1,BA00084818O
BLG 044-037,KLY Test Lab: station 11 boundary a,0,37.41833019,-122.2058731,0,
BLG 044-038,KLY Test Lab: station 11 boundary b,0,37.41848691,-122.2056349,1,BA00007532H
BLG 044-039,KLY Test Lab: station 11 boundary c,0,37.41853631,-122.2060493,0,
BLG 044-040,ASTA Southside near PPS panel,1,37.4186312,-122.2058392,1,BA000608623
BLG 044-041,ASTA Eastside  inside Room 153,1,37.41849263,-122.2057045,1,BA000378250
BLG 044-042,ASTA Nothside  Inside Room 152 lazer room,1,37.41867389,-122.2054924,1,BA002113977
BLG 044-043,ASTA Westside,1,37.41876079,-122.2055872,1,BA001047656
BLG 044-044,ASTA roof,1,37.41849855,-122.2058252,1,BA00018243H
BLG 044-045,KLY Test Lab: station 18 boundary NW a,0,37.41847418,-122.2057133,0,
BLG 044-046,KLY Test Lab: station 18 boundary NE b,0,37.41869244,-122.205539,1,BA001482381
BLG 044-047,KLY Test Lab: station 18 boundary W c,0,37.41844535,-122.2058782,1,BA00168719N
BLG 044-048,KLY Test Lab: station 18 boundary SE,0,37.41837494,-122.2056277,1,BA001244187
BLG 044-049,KLY Test Lab: station 18 body gun,0,37.4185034,-122.2060327,0,
BLG 044-050,  Inside Room 151 NW corner on floor,1,37.41874199,-122.206007,1,BA00211574B
BLG 044-051,KLY Test Lab: Station 17 a,0,37.41857002,-122.2056217,0,
BLG 044-052,KLY Test Lab: Station 17 b,0,37.41867318,-122.2056882,0,
BLG 044-053,KLY Test Lab: station 3 a,0,37.41875224,-122.2060256,0,
BLG 044-054,KLY Test Lab: station 3 b,0,37.41878454,-122.2059628,0,
BLG 044-055,KLY Test Lab: station 3 c,0,37.41880816,-122.2057431,0,
BLG 044-056,KLY Test Lab: station 4 boundary a,0,37.41875637,-122.2058389,1,BA001663543
BLG 044-057,KLY Test Lab: station 4 boundary b,0,37.41866805,-122.2056796,1,BA00167678M
BLG 044-058,KLY Test Lab: station 4 boundary c,0,37.4184409,-122.2056516,1,BA00073161E
BLG 044-059,KLY Test Lab: station 6: South next to klystron c,0,37.4184259,-122.2056396,0,
BLG 044-060,KLY Test Lab: station 8: c,0,37.41852843,-122.2056118,0,
BLG 044-061,Test Stand 1 a,0,37.41848933,-122.2055553,0,
BLG 044-062,Test Stand 1 b,0,37.4184116,-122.205708,1,BA00212995Y
BLG 044-063,Test Stand 1 c,0,37.4183745,-122.2059423,0,
BLG 044-064,KLY Test Lab Station Mod A NW a,0,37.41847198,-122.2056582,0,
BLG 044-065,KLY Test Lab Station Mod A NE b,0,37.41867402,-122.2058765,0,
BLG 044-066,KLY Test Lab Station Mod A SW c,0,37.41872827,-122.2058063,0,
BLG 044-067,KLY Test Lab Station Mod A Operators station,0,37.41853019,-122.205549,1,BA00082025B
BLG 044-068,KLY Test Lab: station 9 win test structure,0,37.41870404,-122.2056919,1,BA001205197
BLG 044-069,KTL TS11 Op station,0,37.41862833,-122.2059244,1,BA00028360H
BLG 044-070,KLY Test Lab Station 12 N c,0,37.41873531,-122.205541,1,BA00096754Q
BLG 044-071,KTL TS 10,0,37.4185865,-122.2058516,1,BA00027501I
BLG 044-072,Room 203A on conduit,0,37.41864473,-122.206046,1,BA00131062N
BLG 044-073,Room154E/F ASTA Operator Room,0,37.41869737,-122.205952,1,BA00090259W
BLG 048-001,between Room 128: 129  mail boxes next to pen  holder,0,37.419797,122.206203,0,
BLG 050-001,1st floor:on wall next to vending machines Rm 114,1,37.417690,122.203723,1,BA000194454X
BLG 050-002,Second floor NE elevator: on wall near stairwell. Across from rm 202,0,37.417582,122.20351,1,BA00129015G
BLG 050-003,Third floor: wall: near panel L3B: across from rm 321,0,37.417543,122.203854,1,BA00039164A
BLG 051-001,Kavali Bldg 3rd floor room 320 in top cabneit near window,0,37.419871,122.205443,1,BA001639475
BLG 052-001,Stairwell E: first floor,0,37.417559,122.204611,1,BA000844730
BLG 052-002,Stairwell W: first floor,0,37.41757448,122.2046681,1,BA001147943
BLG 052-003,Stairwell E: third floor,0,37.41741347,122.2047217,1,BA000019656
BLG 052-004,Stairwell W: third floor,0,37.41757632,122.204708,1,BA00153531C
BLG 055-001,Rec center: under front desk,0,37.418738,122.197628,1,BA00032581D
BLG 084-001,Outside RGD room. At door. RGD#15: Assay X-Beam: B292A,0,37.418495,122.204018,0,
BLG 084-002,B010: RGD#43: on device: clipped on cable next to sample door.  Scanning Electron Microscope,0,37.418442,122.203852,0,
BLG 104B-001,Bldg 104B,0,37.416737,122.199448,0,
BLG 104B-002,Bldg 104B outside RAM storage area: at entrance door at electrical panel.,0,37.416716,122.199403,0,
BLG 112-A-001,Master substation work area. Next to NW door,0,37.415830,-122.205021,1,BA002028647
BLG 136-001,ON-HOLD West Wall,1,37.416445,-122.204715,0,
BLG 136-002,ON-HOLD Next to penetration: N (On steel I-beam: middle room),1,37.416427,-122.204660,0,
BLG 222-001,Bldg 222 outside RAM storage area: at entrance door on Controlled Area sign: BLDG 222,0,37.416344,122.199524,0,
BLG 235-001,Room 101: S Wall between window and filing cabinet,0,37.419152,122.205189,0,
BLG 235-002,West wall: by second computer station: next to window,0,37.419255,122.204923,0,
BLG 240-001,next to Bldg 30: conference room ,0,37.416739,-122.206531,1,BA000858460
BLG 261-001,Trailer at Sector 20 N: on back door,0,37.419347,-122.204817,0,
BLG 280-001,Outside Bldg 280C South wall on electrical unistrut ,1,37.418760,-122.206958,1,BA00103238E
BLG 280-002,Outside Bldg 280B east wall on electrical unistrut ,1,37.418612,-122.206940,0,
BLG 280-003,Outside: on steps facing KTL between 280A and 280B,1,37.418367,-122.206929,1,BA001922361
BLG 299-001,Room 3: next to window,0,37.419079,-122.205197,0,
BLG 299-002,Builing 299: Room 4,0,37.419516,-122.205290,0,
BLG 299-003,Building 299: Copy Machine,0,37.419552,-122.204730,0,
BLG 409-001,Bldg 409 RAM storage: on fence,0,37.417353,-122.200391,0,
BLG 426-001, Dual Phase Extraction Project office next to inner door,0,37.415313,-122.206209,0,
BLG 478-001,RAM Storage Area: inside,0,37.415577,-122.208114,0,
BLG 620-001,Top of electronic house: North blue stairs top,1,37.419186,-122.196444,0,
BLG 620-002,Inside electronic house on I-beam,1,37.419120,-122.196598,0,
BLG 620-003,Top of electronic house on inner railing (near IR2 wall) floor level,1,37.419015,-122.196496,0,
BLG 620-004,Near wall opposite IR2 wall; on I-beam near entrance,1,37.419090,-122.196335,0,
BLG 621-001,Middle of control room on I-beam,1,37.419264,-122.196604,0,
BLG 621-002,In control room on first floor I-beam facing door to IR2,1,37.419234,-122.196661,0,
BLG 621-003,Room 201: on wall facing IR2,1,37.419258,-122.196505,0,
BLG 625-001,I-beam ,1,37.419097,-122.196962,0,
BLG 640-001,On I-beam away from IR wall,1,37.415906,122.195956,0,
BLG 640-002,On I-beam near IR wall,1,37.415866,122.195904,0,
BLG 641-001,Outside corner of inner office,1,37.415813,122.196024,0,
BLG 645-001,On cabinet 4LR3,1,37.415799,122.196271,0,
BLG 645-002,On cabinet 4LR41,1,37.415589,122.196389,0,
BLG 650-001,On hutch wall near BSOICS,1,37.414220,122.197744,0,
BLG 660-001,On cabinet B660-22,1,37.414133,122.199131,0,
BLG 660-002,On cabinet B660-01,1,37.414079,122.199015,0,
BLG 660-003,Phone booth: North entrance,1,37.413902,122.199028,0,
BLG 660-004,Wall near roll up door: power panel Unistrut,0,37.413826,122.19915,0,
BLG 675-001,On unistrut above penetration,1,37.414106,122.201151,0,
BLG 680-001,On wall: South end near entrance,1,37.415146,122.202752,0,
BLG 680-002,On EASTwall next to roll up door,1,37.415163,122.202582,0,
BLG 680-003,On cabinet B680-33 near IR wall,1,37.415090,122.202861,0,
BLG 680-004,On fence next to RAM storage,0,37.414988,122.202869,0,
BLG 685-001,Upper level: shop area,1,37.415083,122.202398,0,
BLG 685-002,On cabinet 8HR5,1,37.415007,122.20246,0,
BLG 685-003,Attached to cabinet in control room,1,37.414966,122.202293,0,
BLG 685-004,On cabinet 8HR31,1,37.414821,122.202246,0,
BLG 688-001,new salvage Office,1,37.414690,122.202789,0,
BLG 705-001,On top of penetration,1,37.418079,122.203206,0,
BLG 720-001,I-beam next to roll up door,1,37.420279,-122.200203,0,
BLG 720-002,On cabinet B720-04,1,37.420210,-122.200330,0,
BLG 720-003,On cabinet B720-22,1,37.420082,-122.200163,0,
BLG 721-001,On I-beam: 1st floor,1,37.420274,-122.200458,0,
BLG 725-001,On Cabinet 12HR1,1,37.420167,-122.200527,0,
BLG 725-002,On Cabinet 12HR31,1,37.420065,-122.200542,0,
BLG 725-003,Cabinet 12-5,1,37.420150,-122.200723,0,
BLG 725-004,Janitors trailer next to Bldg 725 Bldg 217: outside on steps,1,37.420150,-122.200723,0,
BLG 730-001,On hutch wall near BSOICS,1,37.419865,-122.197548,0,
BLG 750-001,1st floor: conduit in machine shop office,0,37.418253,-122.195415,1,BA00185369P
BLG 750-002,2nd floor: mail drop near 206F,0,37.418176,-122.195245,1,BA00025432H
BLG 750-003,3rd floor on 480V conduit: room 304,0,37.418464,-122.194463,1,BA001485260
BSY-001,ON-HOLD On the big door,1,37.416338,-122.203482,0,
BSY-002,ON-HOLD On PS-2,1,37.41634689,-122.2035353,0,
BSY-003,ON-HOLD On vent btwn PS-2 and PS-3,1,37.41634762,-122.2035099,0,
BSY-004,ON-HOLD PS-9: Outside of pumphouse,1,37.41631007,-122.2035188,0,
BSY-005,ON-HOLD Before Bldg 105  under A2 vent housing,1,37.41631958,-122.2035057,0,
CID-001,On Bldg 285 deck,1,37.412147,-122.239927,0,
CID-002,Central area between CID and PPS Door on Floor,1,37.412208,-122.239752,0,
CID-003,Near PPS Door Floor,1,37.412284,-122.239698,0,
E+ Vault-001,ON-HOLD Outside RCA,1,37.415050,-122.216910,0,
ESA-001,ON-HOLD Wall: N side ESA: next to BSOIC,1,37.417492,-122.201219,0,
ESA-002,ON-HOLD Wall across from SSRL ,1,37.41758981,-122.2011033,0,
ESA-003,ON-HOLD Counting House: West wall,1,37.41746903,-122.2013102,0,
ESA-004,Bldg 404: On backside outside,1,37.41755492,-122.2013725,0,
ESA-005,ON-HOLD Inside pumping station 11on wall,1,37.41758144,-122.2011781,0,
ESA-006,ON-HOLD Bldg 108: On I-beam on wall nearest ESA,1,37.41757796,-122.2010275,0,
ESA-007,ON-HOLD Bldg 222: backside of building outside,1,37.41748376,-122.2013202,0,
ESA-008,ON-HOLD Bldg 102C: inside mens room,1,37.41741103,-122.2013737,0,
ESA-011,Bldg 125: Inside on I-beam,1,37.41745806,-122.2010293,0,
ESA-012,ON-HOLD Bldg 107: Inside next to fire extinquisher,1,37.41753182,-122.2014079,0,
ESA-013,Bldg 215: Ouside on wall next to N2 cylinders,1,37.41763542,-122.2013239,0,
ESA-014,ON-HOLD Bldg 113: Outside: middle of west wall,1,37.41742003,-122.2010282,0,
ESA-015,ON-HOLD Inside Bldg 406 on wall,1,37.41735844,-122.2011181,0,
ESA-016,ON-HOLD Inside Bldg 407 on Wall ,1,37.41748356,-122.2010632,0,
ESA-017,ON-HOLD RAM Storage Area Bldg 113: inside by window,0,37.41749635,-122.2011492,0,
ESB-001,RAM storage area: old FFTB shielding on South fence,0,37.416488,-122.201429,0,
FIRE STA-001,Former fire station: contractor building (XOOK). Corner: toward KTL,0,37.417861,-122.206286,0,
GALRY-001,ON-HOLD Sec 10 Contractor Trailer in center,1,37.412427,-122.238712,0,
GALRY-002,ON-HOLD Visitor's alcove: On pipe of wall I/s gallery By east door,1,37.41231364,-122.2386436,0,
GALRY-003,ON-HOLD Area 1,0,37.4126427,-122.2387975,0,
GALRY-003A,ON-HOLD Sector 28 Visitor's alcove: under window by west door,0,37.41252278,-122.2390214,0,
GALRY-004,ON-HOLD Sector 4 P Hill Trailer under shelves,1,37.41252708,-122.2384266,0,
GALRY-004A,ON-HOLD Sec 28 Vistor's Alcove on Pipe between Klystrons pen 28-4,0,37.41257942,-122.2389571,1,BA00110008M
GALRY-005,Area 2,0,37.41225754,-122.2384561,0,
GALRY-005A,ON-HOLD Sec 28 Visitor's alcove On wall behind mirror,1,37.41243839,-122.23858,0,
GALRY-006,ON-HOLD N Side Sec 24 Alcove Wall inside Head High,0,37.41236213,-122.2385616,0,
GALRY-007,ON-HOLD N Side Between Sec 22-23 on wall inside gallery,0,37.4123805,-122.2389967,0,
GALRY-008,ON-HOLD N Side Sec 21 Alcove Wall inside Head High,0,37.41233029,-122.2387133,0,
GALRY-009,ON-HOLD N Side Sec 18 Alcove Wall inside Head High,0,37.4125411,-122.2389923,0,
GALRY-010,ON-HOLD N Side Between Sec 16-17 on wall inside gallery: I beam 29,0,37.41261584,-122.2387879,0,
GALRY-011,ON-HOLD N Side Between Sec 13-14 on wall inside gallery: I beam 31,0,37.41247279,-122.2384031,0,
GALRY-012,ON-HOLD N Side Sec 11 Alcove Wall inside Head High,0,37.41234434,-122.2385653,0,
GALRY-013,N Side Sec 9 Alcove Wall inside Head High,0,37.41251859,-122.238643,0,
GALRY-014,N Side Between Sec 7-8 on wall inside gallery,0,37.413478,-122.229682,0,
GALRY-015,N Side Sec 5 Alcove Wall inside Head High,0,37.41336978,-122.2296205,0,
GALRY-016,N Side Sec 3 Alcove Wall inside Head High,0,37.41349181,-122.2297002,0,
GALRY-017,N Side Sec 1 Alcove Wall inside Head High,0,37.41364952,-122.229648,0,
GALRY-018,West Wall Sec 0,0,37.41372805,-122.2298036,0,
GALRY-020,ON-HOLD Klystron Gallery: Sec 24 Inside penetration 24-15,1,37.41371325,-122.229602,0,
GALRY-021,Middle of Klystron Gallery i/s North Side Sec 01,0,37.41342687,-122.2299385,0,
GALRY-022,Middle of Klystron Gallery i/s North Side Sec 02,0,37.41324539,-122.2295315,0,
GALRY-023,Middle of Klystron Gallery i/s North Side Sec 03,0,37.413543,-122.2294621,0,
GALRY-024,Middle of Klystron Gallery i/s North Side Sec 04,0,37.41345451,-122.2294243,0,
GALRY-025,Middle of Klystron Gallery i/s North Side Sec 05,0,37.4134244,-122.2295759,0,
GALRY-026,Middle of Klystron Gallery i/s North Side Sec 06,0,37.41348445,-122.229926,0,
GALRY-027,Middle of Klystron Gallery i/s North Side Sec 07,0,37.41338793,-122.2295902,0,
GALRY-028,Middle of Klystron Gallery i/s North Side Sec 08,0,37.41340406,-122.2297181,0,
GALRY-029,Middle of Klystron Gallery i/s North Side Sec 09,0,37.41351645,-122.2299854,0,
GALRY-030,Middle of Klystron Gallery i/s North Side Sec 10,0,37.41340564,-122.2298783,0,
GALRY-031,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 11,0,37.414463,-122.221612,0,
GALRY-032,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 12,0,37.41471016,-122.2215907,0,
GALRY-033,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 13,0,37.41461096,-122.221469,0,
GALRY-034,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 14,0,37.41438263,-122.2215033,0,
GALRY-035,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 15,0,37.41444585,-122.2214378,0,
GALRY-036,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 16,0,37.41428007,-122.2217501,0,
GALRY-037,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 17,0,37.41468105,-122.2216795,0,
GALRY-038,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 18,0,37.41443044,-122.2218641,0,
GALRY-039,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 19,0,37.41452893,-122.2216317,0,
GALRY-040,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 20,0,37.41457312,-122.2218696,0,
GALRY-041,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 21,0,37.41461345,-122.2215159,0,
GALRY-042,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 22,0,37.41433473,-122.2216233,0,
GALRY-043,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 23,0,37.41447019,-122.2218983,0,
GALRY-044,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 24,0,37.41446665,-122.2215153,0,
GALRY-045,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 25,0,37.41448513,-122.2216704,0,
GALRY-046,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 26,0,37.41463394,-122.2216005,0,
GALRY-047,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 27,0,37.415234,-122.215068,1,BA000851751
GALRY-048,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 28,0,37.41518471,-122.2147531,0,
GALRY-049,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 29,0,37.41508669,-122.2149672,0,
GALRY-050,ON-HOLD Middle of Klystron Gallery i/s North Side Sec 30,0,37.4150376,-122.2151722,0,
GALRY-051,Middle of Klystron Gallery i/s South Side Sec 01,0,37.41518386,-122.2152608,0,
GALRY-052,Middle of Klystron Gallery i/s South Side Sec 02,0,37.41510354,-122.2151866,0,
